subject,relation,object
Hervé Boudon,has occupation,hairdresser
Carlos Renzini,has gender,male
Carlos Renzini,has occupation,hairdresser
Steffen Gerber,has gender,male
Steffen Gerber,has occupation,hairdresser
Alessandro D'Anna,has gender,male
Alessandro D'Anna,has occupation,hairdresser
Cecil Holland,has gender,male
Cecil Holland,has occupation,hairdresser
Karl Hanoszek,has gender,male
Karl Hanoszek,has occupation,hairdresser
Elvin Esen,has gender,male
Elvin Esen,has occupation,hairdresser
Pierre Billaux,has gender,male
Pierre Billaux,has occupation,hairdresser
Frederic Aspiras,has gender,male
Frederic Aspiras,has occupation,hairdresser
Albert Grieser,has gender,male
Albert Grieser,has occupation,hairdresser
U.S. Grant Tayes,has gender,male
U.S. Grant Tayes,has occupation,hairdresser
Franco Di Girolamo,has gender,male
Franco Di Girolamo,has occupation,hairdresser
Jahn Michael Luth,has gender,male
Jahn Michael Luth,has occupation,hairdresser
Pablo Manzoni,has gender,male
Pablo Manzoni,has occupation,hairdresser
Crist Ballas,has gender,male
Crist Ballas,has occupation,hairdresser
Clay Campbell,has gender,male
Clay Campbell,has occupation,hairdresser
Valter de Jesus Araújo,has gender,male
Valter de Jesus Araújo,has occupation,hairdresser
Ignác Serina,has gender,male
Ignác Serina,has occupation,hairdresser
Max Schories,has gender,male
Max Schories,has occupation,hairdresser
Fred Lackey,has gender,male
Fred Lackey,has occupation,hairdresser
Neville Page,has gender,male
Neville Page,has occupation,hairdresser
Aaron Kosminski,has gender,male
Aaron Kosminski,has occupation,hairdresser
Werner Albert Püthe,has gender,male
Werner Albert Püthe,has occupation,hairdresser
Pierre Schaul,has gender,male
Pierre Schaul,has occupation,hairdresser
Uffe Buchard,has gender,male
Uffe Buchard,has occupation,hairdresser
Matthaeus Algaier,has gender,male
Matthaeus Algaier,has occupation,hairdresser
Tim Scheidig,has gender,male
Tim Scheidig,has occupation,hairdresser
Gekko Paavilainen,has gender,male
Gekko Paavilainen,has occupation,hairdresser
Viktors Jansons,has gender,male
Viktors Jansons,has occupation,hairdresser
Scott David,has gender,male
Scott David,has occupation,hairdresser
Volodymyr Tarasiuk,has gender,male
Volodymyr Tarasiuk,has occupation,hairdresser
Signe Günschel,has gender,male
Signe Günschel,has occupation,hairdresser
Björn Rehbein,has gender,male
Björn Rehbein,has occupation,hairdresser
Alberto Moccia,has gender,male
Alberto Moccia,has occupation,hairdresser
Clayton Howard,has gender,male
Clayton Howard,has occupation,hairdresser
Ago Baumann,has gender,male
Ago Baumann,has occupation,hairdresser
Thierry Lécuyer,has gender,male
Thierry Lécuyer,has occupation,hairdresser
Gianni Amadei,has gender,male
Gianni Amadei,has occupation,hairdresser
Milan Sládek,has gender,male
Milan Sládek,has occupation,hairdresser
Mirella Ginnoto,has gender,male
Mirella Ginnoto,has occupation,hairdresser
Pierre Puibarau,has gender,male
Pierre Puibarau,has occupation,hairdresser
Morten Ravnkilde,has gender,male
Morten Ravnkilde,has occupation,hairdresser
Amira Pocher,has gender,female
Amira Pocher,has occupation,hairdresser
Katrin Wahlberg,has gender,female
Katrin Wahlberg,has occupation,hairdresser
Tirzah Strässle,has gender,female
Tirzah Strässle,has occupation,hairdresser
Isamaya Ffrench,has gender,female
Isamaya Ffrench,has occupation,hairdresser
Evelyn Book,has gender,female
Evelyn Book,has occupation,hairdresser
Romana Karlíková,has gender,female
Romana Karlíková,has occupation,hairdresser
Teruko Kobayashi,has gender,female
Teruko Kobayashi,has occupation,hairdresser
Maike Heinlein,has gender,female
Maike Heinlein,has occupation,hairdresser
Mirai Matsuda,has gender,female
Mirai Matsuda,has occupation,hairdresser
Kelly Phillips,has gender,female
Kelly Phillips,has occupation,hairdresser
Kristina Abelli Elander,has gender,female
Kristina Abelli Elander,has occupation,hairdresser
Q131924543,has gender,female
Q131924543,has occupation,hairdresser
Evelyn Preece,has gender,female
Evelyn Preece,has occupation,hairdresser
Anne Marie Bradley,has gender,female
Anne Marie Bradley,has occupation,hairdresser
Leila Mäkynen,has gender,female
Leila Mäkynen,has occupation,hairdresser
Olga Cruz,has gender,female
Olga Cruz,has occupation,hairdresser
Kaniz Ali,has gender,female
Kaniz Ali,has occupation,hairdresser
Diana Vitikačová,has gender,female
Diana Vitikačová,has occupation,hairdresser
Tara Fela-Durotoye,has gender,female
Tara Fela-Durotoye,has occupation,hairdresser
Ilana Harkavi,has gender,female
Ilana Harkavi,has occupation,hairdresser
Ana Lozano,has gender,female
Ana Lozano,has occupation,hairdresser
Ve Neill,has gender,female
Ve Neill,has occupation,hairdresser
Anne Moralis,has gender,female
Anne Moralis,has occupation,hairdresser
Lindsey Ogle,has gender,female
Lindsey Ogle,has occupation,hairdresser
Bimpe Onakoya,has gender,female
Bimpe Onakoya,has occupation,hairdresser
Helga Zensch,has gender,female
Helga Zensch,has occupation,hairdresser
Christa Schöninger,has gender,female
Christa Schöninger,has occupation,hairdresser
Hatsuko Endō,has gender,female
Hatsuko Endō,has occupation,hairdresser
Emma Nixon,has gender,female
Emma Nixon,has occupation,hairdresser
Blanka Hašková,has gender,female
Blanka Hašková,has occupation,hairdresser
Salme Landberg,has gender,female
Salme Landberg,has occupation,hairdresser
Lisa Westcott,has gender,female
Lisa Westcott,has occupation,hairdresser
Montse Boqueras,has gender,female
Montse Boqueras,has occupation,hairdresser
Adruitha Lee,has gender,female
Adruitha Lee,has occupation,hairdresser
Mimmi Harms Oredsson,has gender,female
Mimmi Harms Oredsson,has occupation,hairdresser
Romana González,has gender,female
Romana González,has occupation,hairdresser
Jill Stansfield,has gender,female
Jill Stansfield,has occupation,hairdresser
Juraci Teresinha Pereira Vieira,has gender,female
Juraci Teresinha Pereira Vieira,has occupation,hairdresser
Fatima Al-Momen,has gender,female
Fatima Al-Momen,has occupation,hairdresser
Takisha Sturdivant-Drew,has gender,female
Takisha Sturdivant-Drew,has occupation,hairdresser
Michelle Freeborn,has gender,female
Michelle Freeborn,has occupation,hairdresser
Hella Knabe,has gender,female
Hella Knabe,has occupation,hairdresser
Dolores Kondrashova,has gender,female
Dolores Kondrashova,has occupation,hairdresser
Vassiliki Pitsika,has gender,female
Vassiliki Pitsika,has occupation,hairdresser
Ivana Primorac,has gender,female
Ivana Primorac,has occupation,hairdresser
Fátima Freire,has gender,female
Fátima Freire,has occupation,hairdresser
Lindsey Cascaddan,has gender,female
Lindsey Cascaddan,has occupation,hairdresser
Monika Münnich,has gender,female
Monika Münnich,has occupation,hairdresser
Annamarie Tendler,has gender,female
Annamarie Tendler,has occupation,hairdresser
Ishika Taneja,has gender,female
Ishika Taneja,has occupation,hairdresser
Anna Baltzi,has gender,female
Anna Baltzi,has occupation,hairdresser
Alena Dohnálková,has gender,female
Alena Dohnálková,has occupation,hairdresser
Robin Mathews,has gender,female
Robin Mathews,has occupation,hairdresser
Diane Kendal,has gender,female
Diane Kendal,has occupation,hairdresser
Cammy Ellis,has gender,female
Cammy Ellis,has occupation,hairdresser
Stephanie Hilke,has gender,female
Stephanie Hilke,has occupation,hairdresser
Éva Zakariás,has gender,female
Éva Zakariás,has occupation,hairdresser
František Příhoda,has gender,female
František Příhoda,has occupation,hairdresser
Anu Nagpal,has gender,female
Anu Nagpal,has occupation,hairdresser
Jana Schulze,has gender,female
Jana Schulze,has occupation,hairdresser
Milicent Patrick,has gender,female
Milicent Patrick,has occupation,hairdresser
Jeanine Lobell,has gender,female
Jeanine Lobell,has occupation,hairdresser
Nelly Guimaras Sanjuan,has gender,female
Nelly Guimaras Sanjuan,has occupation,hairdresser
Aoife Mullally,has gender,female
Aoife Mullally,has occupation,hairdresser
Agneta Lindqvist,has gender,female
Agneta Lindqvist,has occupation,hairdresser
Antonia Petschow,has gender,female
Antonia Petschow,has occupation,hairdresser
Chikako Koizumi,has gender,female
Chikako Koizumi,has occupation,hairdresser
Cheryl Phelps-Gardiner,has gender,female
Cheryl Phelps-Gardiner,has occupation,hairdresser
Clare Crawley,has gender,female
Clare Crawley,has occupation,hairdresser
Barrie Buckner,has gender,female
Barrie Buckner,has occupation,hairdresser
Tina Kopecka,has gender,female
Tina Kopecka,has occupation,hairdresser
Ida Eklund,has gender,female
Ida Eklund,has occupation,hairdresser
Franziska Röder,has gender,female
Franziska Röder,has occupation,hairdresser
Erika Koike,has gender,female
Erika Koike,has occupation,hairdresser
Nazha Aouis,has gender,female
Nazha Aouis,has occupation,hairdresser
Deborah Lippmann,has gender,female
Deborah Lippmann,has occupation,hairdresser
Scotia Boyd,has gender,female
Scotia Boyd,has occupation,hairdresser
Lisa Butler,has gender,female
Lisa Butler,has occupation,hairdresser
Muriel Baurens,has gender,female
Muriel Baurens,has occupation,hairdresser
Aga Kankanyan,has gender,female
Aga Kankanyan,has occupation,hairdresser
Asia Sutiahina,has gender,female
Asia Sutiahina,has occupation,hairdresser
Eliene Alves Coimbra,has gender,female
Eliene Alves Coimbra,has occupation,hairdresser
Danielle Jonas,has gender,female
Danielle Jonas,has occupation,hairdresser
Bernice Robinson,has gender,female
Bernice Robinson,has occupation,hairdresser
Axelle Carolyn,has gender,female
Axelle Carolyn,has occupation,hairdresser
Carla Carolina Pimentel,has gender,female
Carla Carolina Pimentel,has occupation,hairdresser
Lisa Hultgren,has gender,female
Lisa Hultgren,has occupation,hairdresser
Dorothea Wiedermann,has gender,female
Dorothea Wiedermann,has occupation,hairdresser
Dorte Jacobsen,has gender,female
Dorte Jacobsen,has occupation,hairdresser
Martina Šubic Dodočić,has gender,female
Martina Šubic Dodočić,has occupation,hairdresser
Sára Fous,has gender,female
Sára Fous,has occupation,hairdresser
Mary Claire Greenwell,has gender,female
Mary Claire Greenwell,has occupation,hairdresser
Elita Rudzīte,has gender,female
Elita Rudzīte,has occupation,hairdresser
Joan-Patricia Parris,has gender,female
Joan-Patricia Parris,has occupation,hairdresser
Marcela Ruiz,has gender,female
Marcela Ruiz,has occupation,hairdresser
Mari van de Ven,has gender,female
Mari van de Ven,has occupation,hairdresser
Dyanne DiRosario,has gender,female
Dyanne DiRosario,has occupation,hairdresser
Almut Eggert,has gender,female
Almut Eggert,has occupation,hairdresser
Kelly Sharbaugh,has gender,female
Kelly Sharbaugh,has occupation,hairdresser
Charlotte Véry,has gender,female
Charlotte Véry,has occupation,hairdresser
Marcelino Francisco de Souza,has gender,male
Marcelino Francisco de Souza,has occupation,housekeeper
Andrée Rocher,has gender,male
Andrée Rocher,has occupation,housekeeper
Arthur Newall,has gender,male
Arthur Newall,has occupation,housekeeper
Ernst Brouze,has gender,male
Ernst Brouze,has occupation,housekeeper
Gary Washington,has gender,male
Gary Washington,has occupation,housekeeper
Yves Le Seigle,has gender,male
Yves Le Seigle,has occupation,housekeeper
Felicia Dorothea Kate Dover,has gender,female
Felicia Dorothea Kate Dover,has occupation,housekeeper
Emma Bruch,has gender,female
Emma Bruch,has occupation,housekeeper
Clara Dijkstra,has gender,female
Clara Dijkstra,has occupation,housekeeper
Pieternella Kwikkers,has gender,female
Pieternella Kwikkers,has occupation,housekeeper
Elizabeth Rasmussen Sundberg,has gender,female
Elizabeth Rasmussen Sundberg,has occupation,housekeeper
Helene Demuth,has gender,female
Helene Demuth,has occupation,housekeeper
Robert Menge,has gender,male
Robert Menge,has occupation,janitor
Bert Brown,has gender,male
Bert Brown,has occupation,janitor
Giuseppe Garibaldi,has gender,male
Giuseppe Garibaldi,has occupation,janitor
Sven Gustaf Hellström,has gender,male
Sven Gustaf Hellström,has occupation,janitor
Louis Müller,has gender,male
Louis Müller,has occupation,janitor
Johannes Seifert,has gender,male
Johannes Seifert,has occupation,janitor
Hermann Schöpf,has gender,male
Hermann Schöpf,has occupation,janitor
Mulugeta Seraw,has gender,male
Mulugeta Seraw,has occupation,janitor
Leo Klinger,has gender,male
Leo Klinger,has occupation,janitor
Günter Nagel,has gender,male
Günter Nagel,has occupation,janitor
Veijo Jäsberg,has gender,male
Veijo Jäsberg,has occupation,janitor
Christiaan Stokhuijzen,has gender,male
Christiaan Stokhuijzen,has occupation,janitor
Aasmund Wiik,has gender,male
Aasmund Wiik,has occupation,janitor
Rosa Maria da Silva,has gender,female
Rosa Maria da Silva,has occupation,janitor
Magdalena Miedziejewska,has gender,female
Magdalena Miedziejewska,has occupation,janitor
Erzsébet Bősze,has gender,female
Erzsébet Bősze,has occupation,janitor
Marinalva Pereira da Silva,has gender,female
Marinalva Pereira da Silva,has occupation,janitor
Matea Bolívar,has gender,female
Matea Bolívar,has occupation,janitor
Lina Hirsch,has gender,female
Lina Hirsch,has occupation,janitor
Ilaria Cucchi,has gender,female
Ilaria Cucchi,has occupation,janitor
Harriet Redmond,has gender,female
Harriet Redmond,has occupation,janitor
Júlia Tury,has gender,female
Júlia Tury,has occupation,janitor
Rachel Cliff,has gender,female
Rachel Cliff,has occupation,janitor
Q135781302,has gender,female
Q135781302,has occupation,janitor
Émilie Trélin,has gender,female
Émilie Trélin,has occupation,janitor
Juliette Fournier,has gender,female
Juliette Fournier,has occupation,janitor
Daniel (Mansson) Ekman,has gender,male
Daniel (Mansson) Ekman,has occupation,laborer
Fritz Wilhelm Reisgies,has gender,male
Fritz Wilhelm Reisgies,has occupation,laborer
Lewin Dedeke,has gender,male
Lewin Dedeke,has occupation,laborer
Q120614595,has gender,male
Q120614595,has occupation,laborer
Thomas Germain,has gender,male
Thomas Germain,has occupation,laborer
Konstantin Krjukov,has gender,male
Konstantin Krjukov,has occupation,laborer
Antonio Arrabal,has gender,male
Antonio Arrabal,has occupation,laborer
Manfred Seidl,has gender,male
Manfred Seidl,has occupation,laborer
Christian Mittermeier,has gender,male
Christian Mittermeier,has occupation,laborer
Q124221208,has gender,male
Q124221208,has occupation,laborer
Marc Rennhack,has gender,male
Marc Rennhack,has occupation,laborer
Moritz Watrinet,has gender,male
Moritz Watrinet,has occupation,laborer
Nicholas Hilliard,has gender,male
Nicholas Hilliard,has occupation,laborer
Károly Szabó,has gender,male
Károly Szabó,has occupation,laborer
Carl Schuhmann,has gender,male
Carl Schuhmann,has occupation,laborer
John Roettiers,has gender,male
John Roettiers,has occupation,laborer
Jan Skaloš,has gender,male
Jan Skaloš,has occupation,laborer
Alcide Bontou,has gender,male
