subject,relation,object
Hans Hartvig-Møller,has occupation,manager
James Thorpe Cooke,has gender,male
James Thorpe Cooke,has occupation,manager
Daniel P. Huttenlocher,has gender,male
Daniel P. Huttenlocher,has occupation,manager
Michael Pangrazio,has gender,male
Michael Pangrazio,has occupation,manager
Hasan Shahgaldiyev,has gender,male
Hasan Shahgaldiyev,has occupation,manager
François Audouy,has gender,male
François Audouy,has occupation,manager
Kaleph Jõulu,has gender,male
Kaleph Jõulu,has occupation,manager
Martin Bedjanič,has gender,male
Martin Bedjanič,has occupation,manager
Priit Valkna,has gender,male
Priit Valkna,has occupation,manager
Brad Armstrong,has gender,male
Brad Armstrong,has occupation,manager
Pål Rake,has gender,male
Pål Rake,has occupation,manager
Marino Gentile,has gender,male
Marino Gentile,has occupation,manager
Isaak Kaplan,has gender,male
Isaak Kaplan,has occupation,manager
Thomas J. Furst,has gender,male
Thomas J. Furst,has occupation,manager
Werner Achmann,has gender,male
Werner Achmann,has occupation,manager
Heinz Schulz,has gender,male
Heinz Schulz,has occupation,manager
Nikolaĭ Knorring,has gender,male
Nikolaĭ Knorring,has occupation,manager
Q119440649,has gender,male
Q119440649,has occupation,manager
Daniel Groleau Landry,has gender,male
Daniel Groleau Landry,has occupation,manager
Dmitrij Ivanovič Dmitrevskij,has gender,male
Dmitrij Ivanovič Dmitrevskij,has occupation,manager
Heinrich Uhde,has gender,male
Heinrich Uhde,has occupation,manager
Mohammed Hussein Pangandaman,has gender,male
Mohammed Hussein Pangandaman,has occupation,manager
Pierre Joseph Marie Baude,has gender,male
Pierre Joseph Marie Baude,has occupation,manager
Mel Cummin,has gender,male
Mel Cummin,has occupation,manager
"Earle H. ""Bud"" Gillis, Jr.",has gender,male
"Earle H. ""Bud"" Gillis, Jr.",has occupation,manager
Artur Skedl,has gender,male
Artur Skedl,has occupation,manager
Árpád Kollár,has gender,male
Árpád Kollár,has occupation,manager
Helmut Kleebank,has gender,male
Helmut Kleebank,has occupation,manager
Wilfried Kürschner,has gender,male
Wilfried Kürschner,has occupation,manager
Thomas Friedmann,has gender,male
Thomas Friedmann,has occupation,manager
Eduard Jodlbauer,has gender,male
Eduard Jodlbauer,has occupation,manager
Bernhard Joseph Beichel,has gender,male
Bernhard Joseph Beichel,has occupation,manager
Mehmet Alkanalka,has gender,male
Mehmet Alkanalka,has occupation,manager
Bernhard Stokke,has gender,male
Bernhard Stokke,has occupation,manager
Heikki Laukkanen,has gender,male
Heikki Laukkanen,has occupation,manager
Hilmar Kopper,has gender,male
Hilmar Kopper,has occupation,manager
Pat Valdo,has gender,male
Pat Valdo,has occupation,manager
Per Sigurd Sørensen,has gender,male
Per Sigurd Sørensen,has occupation,manager
Erich Czerwonski,has gender,male
Erich Czerwonski,has occupation,manager
Zdeněk Danner,has gender,male
Zdeněk Danner,has occupation,manager
Ilya Birman,has gender,male
Ilya Birman,has occupation,manager
Alois Brabec,has gender,male
Alois Brabec,has occupation,manager
Kangol Kid,has gender,male
Kangol Kid,has occupation,manager
Carl E. Smith,has gender,male
Carl E. Smith,has occupation,manager
Hjalmar Grönblom,has gender,male
Hjalmar Grönblom,has occupation,manager
Teng-yu Wang,has gender,male
Teng-yu Wang,has occupation,manager
Günter Follmann,has gender,male
Günter Follmann,has occupation,manager
Bruno Freiherr von Seckendorff,has gender,male
Bruno Freiherr von Seckendorff,has occupation,manager
Eberhard Schröder,has gender,male
Eberhard Schröder,has occupation,manager
Edward Barron Chandler,has gender,male
Edward Barron Chandler,has occupation,manager
Nyisztor György,has gender,male
Nyisztor György,has occupation,manager
José Rodríguez Granada,has gender,male
José Rodríguez Granada,has occupation,manager
Bella French,has gender,female
Bella French,has occupation,manager
Livia Borgognoni,has gender,female
Livia Borgognoni,has occupation,manager
Marcelle Gagné,has gender,female
Marcelle Gagné,has occupation,manager
Nina Cosco,has gender,female
Nina Cosco,has occupation,manager
Claudia Maria da Silva,has gender,female
Claudia Maria da Silva,has occupation,manager
Beatrice Avolio,has gender,female
Beatrice Avolio,has occupation,manager
Marie-Hélène Gaudreau,has gender,female
Marie-Hélène Gaudreau,has occupation,manager
Florencia Martin,has gender,female
Florencia Martin,has occupation,manager
Giovana Reali,has gender,female
Giovana Reali,has occupation,manager
Zaida Beatriz Asencios González,has gender,female
Zaida Beatriz Asencios González,has occupation,manager
Harpreet Kaur,has gender,female
Harpreet Kaur,has occupation,manager
Charity Charity,has gender,female
Charity Charity,has occupation,manager
Elinor Frances Craig,has gender,female
Elinor Frances Craig,has occupation,manager
Åsa Persson,has gender,female
Åsa Persson,has occupation,manager
Virginie Terrasse,has gender,female
Virginie Terrasse,has occupation,manager
Maria Elisabeth Ammann,has gender,female
Maria Elisabeth Ammann,has occupation,manager
Helena Eldrup,has gender,female
Helena Eldrup,has occupation,manager
Vanett Lawler,has gender,female
Vanett Lawler,has occupation,manager
Jana Přikrylová,has gender,female
Jana Přikrylová,has occupation,manager
Marie-Josee Forget,has gender,female
Marie-Josee Forget,has occupation,manager
Aagot Lading,has gender,female
Aagot Lading,has occupation,manager
Augusta Heurlin,has gender,female
Augusta Heurlin,has occupation,manager
Viktorija Bimbaitė,has gender,female
Viktorija Bimbaitė,has occupation,manager
Dorothy Josephine Bruton,has gender,female
Dorothy Josephine Bruton,has occupation,manager
Gottfried Hörndli,has gender,male
Gottfried Hörndli,has occupation,mechanic
Edilson,has gender,male
Edilson,has occupation,mechanic
Tor Harald Lund,has gender,male
Tor Harald Lund,has occupation,mechanic
Henryk Cichowski,has gender,male
Henryk Cichowski,has occupation,mechanic
Joseph Clement,has gender,male
Joseph Clement,has occupation,mechanic
Alford Gardner,has gender,male
Alford Gardner,has occupation,mechanic
Akseli Leppänen,has gender,male
Akseli Leppänen,has occupation,mechanic
Karl George Granse,has gender,male
Karl George Granse,has occupation,mechanic
Francesc Micheli i Jové,has gender,male
Francesc Micheli i Jové,has occupation,mechanic
Carl Henry Schneider,has gender,male
Carl Henry Schneider,has occupation,mechanic
Alfons Sowiński,has gender,male
Alfons Sowiński,has occupation,mechanic
William Thomas Meikle,has gender,male
William Thomas Meikle,has occupation,mechanic
Nizo Priskorn,has gender,male
Nizo Priskorn,has occupation,mechanic
Otto Demant,has gender,male
Otto Demant,has occupation,mechanic
Eugene Saylor Rhoads,has gender,male
Eugene Saylor Rhoads,has occupation,mechanic
Antonio Nieves,has gender,male
Antonio Nieves,has occupation,mechanic
Rainer Mundt,has gender,male
Rainer Mundt,has occupation,mechanic
Javier Segundo Alvear Espinosa,has gender,male
Javier Segundo Alvear Espinosa,has occupation,mechanic
Jules Coutant-d'Ivry,has gender,male
Jules Coutant-d'Ivry,has occupation,mechanic
Wenzel Jellinek,has gender,male
Wenzel Jellinek,has occupation,mechanic
Wilhelm Trummer,has gender,male
Wilhelm Trummer,has occupation,mechanic
Nicolas Doyen,has gender,male
Nicolas Doyen,has occupation,mechanic
William Henry Chandler,has gender,male
William Henry Chandler,has occupation,mechanic
Hoàng Văn Lịch,has gender,male
Hoàng Văn Lịch,has occupation,mechanic
Karl Grubusch,has gender,male
Karl Grubusch,has occupation,mechanic
Evangelos Bakayiannis,has gender,male
Evangelos Bakayiannis,has occupation,mechanic
Ludwig Kappeller,has gender,male
Ludwig Kappeller,has occupation,mechanic
László Bódi,has gender,male
László Bódi,has occupation,mechanic
Konrad Kellenberger,has gender,male
Konrad Kellenberger,has occupation,mechanic
Jean Andrivet,has gender,male
Jean Andrivet,has occupation,mechanic
Orlando Bruno,has gender,male
Orlando Bruno,has occupation,mechanic
Carl Baunscheidt,has gender,male
Carl Baunscheidt,has occupation,mechanic
Max Aumeier,has gender,male
Max Aumeier,has occupation,mechanic
Thomas Armat,has gender,male
Thomas Armat,has occupation,mechanic
Mr Jones,has gender,male
Mr Jones,has occupation,mechanic
Jiří Žižkovský,has gender,male
Jiří Žižkovský,has occupation,mechanic
Juan Fernando Millas Veliz,has gender,male
Juan Fernando Millas Veliz,has occupation,mechanic
Josef Weiner,has gender,male
Josef Weiner,has occupation,mechanic
Christoph Matthäus Hahn,has gender,male
Christoph Matthäus Hahn,has occupation,mechanic
Erwin Moritz Reiniger,has gender,male
Erwin Moritz Reiniger,has occupation,mechanic
Alfred Cougnon,has gender,male
Alfred Cougnon,has occupation,mechanic
Leif Larsen,has gender,male
Leif Larsen,has occupation,mechanic
Bruno Alonso,has gender,male
Bruno Alonso,has occupation,mechanic
Maik Baier,has gender,male
Maik Baier,has occupation,mechanic
Erich Zakowski,has gender,male
Erich Zakowski,has occupation,mechanic
Václav Laurin,has gender,male
Václav Laurin,has occupation,mechanic
Wolf Wajsbrot,has gender,male
Wolf Wajsbrot,has occupation,mechanic
Marcel Boucher,has gender,male
Marcel Boucher,has occupation,mechanic
Peter Niklas von Gedda,has gender,male
Peter Niklas von Gedda,has occupation,mechanic
Werner Suess,has gender,male
Werner Suess,has occupation,mechanic
Q134725495,has gender,male
Q134725495,has occupation,mechanic
Jordi Monjonell i Tusell,has gender,male
Jordi Monjonell i Tusell,has occupation,mechanic
Alberto Bladimir Arias Vega,has gender,male
Alberto Bladimir Arias Vega,has occupation,mechanic
Guillermo Torrez,has gender,male
Guillermo Torrez,has occupation,mechanic
Enoch Ross,has gender,male
Enoch Ross,has occupation,mechanic
François Herpin,has gender,male
François Herpin,has occupation,mechanic
Heinrich Alexander Luz,has gender,male
Heinrich Alexander Luz,has occupation,mechanic
Jiří Introvič,has gender,male
Jiří Introvič,has occupation,mechanic
Vladimir Koshlyakov,has gender,male
Vladimir Koshlyakov,has occupation,mechanic
Modesto Madariaga,has gender,male
Modesto Madariaga,has occupation,mechanic
Christopher Peter Jürgensen,has gender,male
Christopher Peter Jürgensen,has occupation,mechanic
Wilhelm Kleyer,has gender,male
Wilhelm Kleyer,has occupation,mechanic
Gottlob Himmel,has gender,male
Gottlob Himmel,has occupation,mechanic
Jules Augier,has gender,male
Jules Augier,has occupation,mechanic
Manfred Kutscher,has gender,male
Manfred Kutscher,has occupation,mechanic
Václav Bacílek,has gender,male
Václav Bacílek,has occupation,mechanic
Q4059879,has gender,male
Q4059879,has occupation,mechanic
Jose Arlindo Onofle Filho,has gender,male
Jose Arlindo Onofle Filho,has occupation,mechanic
Hans Mendle,has gender,male
Hans Mendle,has occupation,mechanic
László F. Bede,has gender,male
László F. Bede,has occupation,mechanic
David Ferreira de Almeida,has gender,male
David Ferreira de Almeida,has occupation,mechanic
Davey Brown,has gender,male
Davey Brown,has occupation,mechanic
Thomas Barkell,has gender,male
Thomas Barkell,has occupation,mechanic
Walter Klingenbeck,has gender,male
Walter Klingenbeck,has occupation,mechanic
Walter Baum,has gender,male
Walter Baum,has occupation,mechanic
August Stuckmann,has gender,male
August Stuckmann,has occupation,mechanic
Jean-René Adam,has gender,male
Jean-René Adam,has occupation,mechanic
Walter Hildebrand,has gender,male
Walter Hildebrand,has occupation,mechanic
Philippe Vayringe,has gender,male
Philippe Vayringe,has occupation,mechanic
Leonard Kubiak,has gender,male
Leonard Kubiak,has occupation,mechanic
Javier Pacheco,has gender,male
Javier Pacheco,has occupation,mechanic
Sándor Visnyei,has gender,male
Sándor Visnyei,has occupation,mechanic
Eduard Alsina i Bilbeny,has gender,male
Eduard Alsina i Bilbeny,has occupation,mechanic
Michal Sum,has gender,male
Michal Sum,has occupation,mechanic
Christian Schenk,has gender,male
Christian Schenk,has occupation,mechanic
Knut Snorre Sandnes,has gender,male
Knut Snorre Sandnes,has occupation,mechanic
Georg Hautsch III,has gender,male
Georg Hautsch III,has occupation,mechanic
Harold Liebowitz,has gender,male
Harold Liebowitz,has occupation,mechanic
Joseph Kaeble,has gender,male
Joseph Kaeble,has occupation,mechanic
Dorival Ferreira,has gender,male
Dorival Ferreira,has occupation,mechanic
Q15065162,has gender,male
Q15065162,has occupation,mechanic
Giovanni Battista Rodella,has gender,male
Giovanni Battista Rodella,has occupation,mechanic
Pietro Gagni,has gender,male
Pietro Gagni,has occupation,mechanic
Wilhelm Störmer,has gender,male
Wilhelm Störmer,has occupation,mechanic
Friedrich Klingelfuss,has gender,male
Friedrich Klingelfuss,has occupation,mechanic
Gustav Heyde,has gender,male
Gustav Heyde,has occupation,mechanic
Ladislav Mácha,has gender,male
Ladislav Mácha,has occupation,mechanic
Johannes Heyde,has gender,male
Johannes Heyde,has occupation,mechanic
Evelyn May Cridlan,has gender,female
Evelyn May Cridlan,has occupation,mechanic
Marie-Christine Blais,has gender,female
Marie-Christine Blais,has occupation,mechanic
Thomas Campbell,has gender,male
Thomas Campbell,has occupation,mover
Little Karim,has gender,male
Little Karim,has occupation,mover
Zaro Aga,has gender,male
Zaro Aga,has occupation,mover
James Crowther,has gender,male
James Crowther,has occupation,mover
Richard Russell,has gender,male
Richard Russell,has occupation,mover
Ryan Ulrich,has gender,male
Ryan Ulrich,has occupation,mover
Jonas Dotsch,has gender,male
Jonas Dotsch,has occupation,mover
Bones Hooks,has gender,male
Bones Hooks,has occupation,mover
Robin Y Busnes,has gender,male
Robin Y Busnes,has occupation,mover
Kyle Denton,has gender,male
Kyle Denton,has occupation,mover
Francisco Gutiérrez Serrano,has gender,male
Francisco Gutiérrez Serrano,has occupation,mover
Ali Sadpara,has gender,male
Ali Sadpara,has occupation,mover
Étienne Miclet,has gender,male
Étienne Miclet,has occupation,mover
John Allen,has gender,male
John Allen,has occupation,mover
Mike The Mover,has gender,male
Mike The Mover,has occupation,mover
Lukáš Kunst,has gender,male
Lukáš Kunst,has occupation,mover
"Charles Edward ""Ed"" Bowers, Jr.",has gender,male
"Charles Edward ""Ed"" Bowers, Jr.",has occupation,mover
John Smeaton,has gender,male
John Smeaton,has occupation,mover
Roland L. Bragg,has gender,male
Roland L. Bragg,has occupation,mover
Ang Rita,has gender,male
Ang Rita,has occupation,mover
H. L. Willis,has gender,male
H. L. Willis,has occupation,mover
Daniel S. Voorhees,has gender,male
Daniel S. Voorhees,has occupation,mover
Wei Gao,has gender,male
Wei Gao,has occupation,mover
Q59070492,has gender,male
Q59070492,has occupation,mover
Charles Daniels,has gender,male
Charles Daniels,has occupation,mover
Denis Minkin,has gender,male
Denis Minkin,has occupation,mover
William John Hewitt,has gender,male
William John Hewitt,has occupation,mover
Frank Boyd,has gender,male
Frank Boyd,has occupation,mover
