subject,relation,object
Ármin Grünhut,has occupation,lawyer
Viktor Pshonka,has gender,male
Viktor Pshonka,has occupation,lawyer
Gustavus A. Finkelnburg,has gender,male
Gustavus A. Finkelnburg,has occupation,lawyer
Tim Hammond,has gender,male
Tim Hammond,has occupation,lawyer
Franc-Nohain,has gender,male
Franc-Nohain,has occupation,lawyer
Richard Williams,has gender,male
Richard Williams,has occupation,lawyer
Einar Benediktsson,has gender,male
Einar Benediktsson,has occupation,lawyer
Keiji Soma,has gender,male
Keiji Soma,has occupation,lawyer
Kensō Mihara,has gender,male
Kensō Mihara,has occupation,lawyer
Maximilien Robespierre,has gender,male
Maximilien Robespierre,has occupation,lawyer
Jim Garrison,has gender,male
Jim Garrison,has occupation,lawyer
James Stansfeld,has gender,male
James Stansfeld,has occupation,lawyer
Abram A. Hammond,has gender,male
Abram A. Hammond,has occupation,lawyer
Kadri Veseli,has gender,male
Kadri Veseli,has occupation,lawyer
Adolf Nebel,has gender,male
Adolf Nebel,has occupation,lawyer
Paul Rice,has gender,male
Paul Rice,has occupation,lawyer
Jesús Galiano Gutierrez,has gender,male
Jesús Galiano Gutierrez,has occupation,lawyer
Marek Chmaj,has gender,male
Marek Chmaj,has occupation,lawyer
Lawrence Henry Smith,has gender,male
Lawrence Henry Smith,has occupation,lawyer
Kim Do-eup,has gender,male
Kim Do-eup,has occupation,lawyer
Albert Gröning,has gender,male
Albert Gröning,has occupation,lawyer
Aleksandr Belykh,has gender,male
Aleksandr Belykh,has occupation,lawyer
Kaneshirō Kawana,has gender,male
Kaneshirō Kawana,has occupation,lawyer
Humberto Hernandez-Haddad,has gender,male
Humberto Hernandez-Haddad,has occupation,lawyer
Max Plaut,has gender,male
Max Plaut,has occupation,lawyer
Yoshiyuki Matsumura,has gender,male
Yoshiyuki Matsumura,has occupation,lawyer
Teruyoshi Mukae,has gender,male
Teruyoshi Mukae,has occupation,lawyer
Frédéric André Wavre,has gender,male
Frédéric André Wavre,has occupation,lawyer
Christoph Seydewitz,has gender,male
Christoph Seydewitz,has occupation,lawyer
Jim Ramstad,has gender,male
Jim Ramstad,has occupation,lawyer
Ryōzō Katō,has gender,male
Ryōzō Katō,has occupation,lawyer
Odón Colmenero González,has gender,male
Odón Colmenero González,has occupation,lawyer
William Quan Judge,has gender,male
William Quan Judge,has occupation,lawyer
Louis Begley,has gender,male
Louis Begley,has occupation,lawyer
Jens Christian Hauge,has gender,male
Jens Christian Hauge,has occupation,lawyer
Bogusław Leśnodorski,has gender,male
Bogusław Leśnodorski,has occupation,lawyer
Masao Mitobe,has gender,male
Masao Mitobe,has occupation,lawyer
Michel Debré,has gender,male
Michel Debré,has occupation,lawyer
Xiang Zhejun,has gender,male
Xiang Zhejun,has occupation,lawyer
Jorge Carpizo McGregor,has gender,male
Jorge Carpizo McGregor,has occupation,lawyer
Robert Stafford,has gender,male
Robert Stafford,has occupation,lawyer
Solomon L. Spink,has gender,male
Solomon L. Spink,has occupation,lawyer
Luis Sáenz Peña,has gender,male
Luis Sáenz Peña,has occupation,lawyer
"Melchior Wathelet, Jr.",has gender,male
"Melchior Wathelet, Jr.",has occupation,lawyer
Ron Mix,has gender,male
Ron Mix,has occupation,lawyer
Ernst Eckstein,has gender,male
Ernst Eckstein,has occupation,lawyer
Wilhelm Amsinck Burchard-Motz,has gender,male
Wilhelm Amsinck Burchard-Motz,has occupation,lawyer
Ramón Calderón,has gender,male
Ramón Calderón,has occupation,lawyer
Elías Fernández Albano,has gender,male
Elías Fernández Albano,has occupation,lawyer
Wiesław Byczkowski,has gender,male
Wiesław Byczkowski,has occupation,lawyer
Hüseyin Aygün,has gender,male
Hüseyin Aygün,has occupation,lawyer
Mino Martinazzoli,has gender,male
Mino Martinazzoli,has occupation,lawyer
Mischaël Modrikamen,has gender,male
Mischaël Modrikamen,has occupation,lawyer
Zbigniew Ziobro,has gender,male
Zbigniew Ziobro,has occupation,lawyer
Jacob Dolson Cox,has gender,male
Jacob Dolson Cox,has occupation,lawyer
James Purves,has gender,male
James Purves,has occupation,lawyer
Moriz von Schmerling,has gender,male
Moriz von Schmerling,has occupation,lawyer
Andrzej Szejna,has gender,male
Andrzej Szejna,has occupation,lawyer
Saidmukaram Abdukodirsoda,has gender,male
Saidmukaram Abdukodirsoda,has occupation,lawyer
Andrew Horatio Reeder,has gender,male
Andrew Horatio Reeder,has occupation,lawyer
Carlos Rívolo,has gender,male
Carlos Rívolo,has occupation,lawyer
John Whitefoord Mackenzie,has gender,male
John Whitefoord Mackenzie,has occupation,lawyer
Augustus A. Chapman,has gender,male
Augustus A. Chapman,has occupation,lawyer
Jacob Mueller,has gender,male
Jacob Mueller,has occupation,lawyer
Wallace Stevens,has gender,male
Wallace Stevens,has occupation,lawyer
"Horatio Bisbee, Jr.",has gender,male
"Horatio Bisbee, Jr.",has occupation,lawyer
Karl Gustav Ackermann,has gender,male
Karl Gustav Ackermann,has occupation,lawyer
Elemér Inántsy-Pap,has gender,male
Elemér Inántsy-Pap,has occupation,lawyer
Antiguo de Bages,has gender,male
Antiguo de Bages,has occupation,lawyer
Charles Germain,has gender,male
Charles Germain,has occupation,lawyer
Masao Kambe,has gender,male
Masao Kambe,has occupation,lawyer
Jorge Urrutia,has gender,male
Jorge Urrutia,has occupation,lawyer
Shōichi Kidana,has gender,male
Shōichi Kidana,has occupation,lawyer
Paweł Pelc,has gender,male
Paweł Pelc,has occupation,lawyer
László Lovassy,has gender,male
László Lovassy,has occupation,lawyer
Thomas Joseph Healy,has gender,male
Thomas Joseph Healy,has occupation,lawyer
Jean Masson,has gender,male
Jean Masson,has occupation,lawyer
Friedrich Sthamer,has gender,male
Friedrich Sthamer,has occupation,lawyer
Demeter von Tuschinski,has gender,male
Demeter von Tuschinski,has occupation,lawyer
Adelbert Delbrück,has gender,male
Adelbert Delbrück,has occupation,lawyer
John Bassett Moore,has gender,male
John Bassett Moore,has occupation,lawyer
François Gayot de Pitaval,has gender,male
François Gayot de Pitaval,has occupation,lawyer
Chase A. Clark,has gender,male
Chase A. Clark,has occupation,lawyer
Carl von Müller,has gender,male
Carl von Müller,has occupation,lawyer
George Vorvoreanu,has gender,male
George Vorvoreanu,has occupation,lawyer
Zigmas Toliušis,has gender,male
Zigmas Toliušis,has occupation,lawyer
Ewald Bucher,has gender,male
Ewald Bucher,has occupation,lawyer
Nicolas Feuz,has gender,male
Nicolas Feuz,has occupation,lawyer
Antoine Rougier,has gender,male
Antoine Rougier,has occupation,lawyer
Noboru Niida,has gender,male
Noboru Niida,has occupation,lawyer
Michael John,has gender,male
Michael John,has occupation,lawyer
Theodor Barth,has gender,male
Theodor Barth,has occupation,lawyer
Albert Gallatin,has gender,male
Albert Gallatin,has occupation,lawyer
Ladislav Erben,has gender,male
Ladislav Erben,has occupation,lawyer
Luigi Pedrazzini,has gender,male
Luigi Pedrazzini,has occupation,lawyer
Turner M. Marquett,has gender,male
Turner M. Marquett,has occupation,lawyer
Mufti Tariq Masood,has gender,male
Mufti Tariq Masood,has occupation,lawyer
Abram Poindexter Maury,has gender,male
Abram Poindexter Maury,has occupation,lawyer
Christopher Greenup,has gender,male
Christopher Greenup,has occupation,lawyer
James Hardin Peterson,has gender,male
James Hardin Peterson,has occupation,lawyer
John Jacob Rhodes III,has gender,male
John Jacob Rhodes III,has occupation,lawyer
Takuto Yasuda,has gender,male
Takuto Yasuda,has occupation,lawyer
Tetsuo Katō,has gender,male
Tetsuo Katō,has occupation,lawyer
Ramón Serrano Suñer,has gender,male
Ramón Serrano Suñer,has occupation,lawyer
Tadashi Takizawa,has gender,male
Tadashi Takizawa,has occupation,lawyer
Étienne Clément,has gender,male
Étienne Clément,has occupation,lawyer
Franz Josef Jung,has gender,male
Franz Josef Jung,has occupation,lawyer
Daniel Aloysius Riley,has gender,male
Daniel Aloysius Riley,has occupation,lawyer
Nicola Gratteri,has gender,male
Nicola Gratteri,has occupation,lawyer
Ryōji Igeta,has gender,male
Ryōji Igeta,has occupation,lawyer
Wolfgang Brandstetter,has gender,male
Wolfgang Brandstetter,has occupation,lawyer
Sadao Osaka,has gender,male
Sadao Osaka,has occupation,lawyer
Akio Date,has gender,male
Akio Date,has occupation,lawyer
Joseph Devey,has gender,male
Joseph Devey,has occupation,lawyer
M Rasjad Maharadja Soetan,has gender,male
M Rasjad Maharadja Soetan,has occupation,lawyer
Robert Little,has gender,male
Robert Little,has occupation,lawyer
Friedrich Ludwig von Rönne,has gender,male
Friedrich Ludwig von Rönne,has occupation,lawyer
Franz Peter Jung,has gender,male
Franz Peter Jung,has occupation,lawyer
Henry Alleyne Bovell,has gender,male
Henry Alleyne Bovell,has occupation,lawyer
Jonathan Hudson,has gender,male
Jonathan Hudson,has occupation,lawyer
Isabelle Ameganvi,has gender,female
Isabelle Ameganvi,has occupation,lawyer
Patricia Guerrero,has gender,female
Patricia Guerrero,has occupation,lawyer
Meron Abdi,has gender,female
Meron Abdi,has occupation,lawyer
Ruth Bader Ginsburg,has gender,female
Ruth Bader Ginsburg,has occupation,lawyer
Mary Carmack-Altwies,has gender,female
Mary Carmack-Altwies,has occupation,lawyer
Setsuko Aoki,has gender,female
Setsuko Aoki,has occupation,lawyer
Q87245567,has gender,female
Q87245567,has occupation,lawyer
Masumi Nakamura,has gender,female
Masumi Nakamura,has occupation,lawyer
Carin Clauss,has gender,female
Carin Clauss,has occupation,lawyer
Kinko Satō,has gender,female
Kinko Satō,has occupation,lawyer
Kari Morrissey,has gender,female
Kari Morrissey,has occupation,lawyer
Belén del Valle Díaz,has gender,female
Belén del Valle Díaz,has occupation,lawyer
Janet Reno,has gender,female
Janet Reno,has occupation,lawyer
Irene Moss,has gender,female
Irene Moss,has occupation,lawyer
Beverley McLachlin,has gender,female
Beverley McLachlin,has occupation,lawyer
Jill Hennessy,has gender,female
Jill Hennessy,has occupation,lawyer
Rosan Kocken,has gender,female
Rosan Kocken,has occupation,lawyer
Anjalee Mead,has gender,female
Anjalee Mead,has occupation,lawyer
Karolína Peake,has gender,female
Karolína Peake,has occupation,lawyer
Ludwig Greve,has gender,male
Ludwig Greve,has occupation,librarian
Harald Strätz,has gender,male
Harald Strätz,has occupation,librarian
Hugo Blotius,has gender,male
Hugo Blotius,has occupation,librarian
Eugene Bouvy,has gender,male
Eugene Bouvy,has occupation,librarian
Friedrich Zoepfl,has gender,male
Friedrich Zoepfl,has occupation,librarian
Lubomír Emil Havlík,has gender,male
Lubomír Emil Havlík,has occupation,librarian
Rudolf of Fulda,has gender,male
Rudolf of Fulda,has occupation,librarian
Gérard Herzhaft,has gender,male
Gérard Herzhaft,has occupation,librarian
Karl Johan Laurentius Torin,has gender,male
Karl Johan Laurentius Torin,has occupation,librarian
Jean Joseph Dussault,has gender,male
Jean Joseph Dussault,has occupation,librarian
Wolfgang Metz,has gender,male
Wolfgang Metz,has occupation,librarian
Ogan Stepanovich Chubar'ian,has gender,male
Ogan Stepanovich Chubar'ian,has occupation,librarian
Hartwig Hirschfeld,has gender,male
Hartwig Hirschfeld,has occupation,librarian
Franz Schnorr von Carolsfeld,has gender,male
Franz Schnorr von Carolsfeld,has occupation,librarian
Félix Desvernay,has gender,male
Félix Desvernay,has occupation,librarian
Dániel Cornides,has gender,male
Dániel Cornides,has occupation,librarian
Patrick Danowski,has gender,male
Patrick Danowski,has occupation,librarian
Fritz Milkau,has gender,male
Fritz Milkau,has occupation,librarian
Christoph Mackert,has gender,male
Christoph Mackert,has occupation,librarian
Andrzej Nowak,has gender,male
Andrzej Nowak,has occupation,librarian
Christian Kössler,has gender,male
Christian Kössler,has occupation,librarian
Charles Henry Tawney,has gender,male
Charles Henry Tawney,has occupation,librarian
Alfons Serra i Baldó,has gender,male
Alfons Serra i Baldó,has occupation,librarian
Albrecht von Haller,has gender,male
Albrecht von Haller,has occupation,librarian
Werner Rust,has gender,male
Werner Rust,has occupation,librarian
Claude Sallier,has gender,male
Claude Sallier,has occupation,librarian
Robert G. Gibb,has gender,male
Robert G. Gibb,has occupation,librarian
Antolín Abad Pérez,has gender,male
Antolín Abad Pérez,has occupation,librarian
Wunibald Weber,has gender,male
Wunibald Weber,has occupation,librarian
Walter Jacob,has gender,male
Walter Jacob,has occupation,librarian
Gregorio Bartolini,has gender,male
Gregorio Bartolini,has occupation,librarian
Benoît Epron,has gender,male
Benoît Epron,has occupation,librarian
Phillips Hult,has gender,male
Phillips Hult,has occupation,librarian
Shabtai Segal,has gender,male
Shabtai Segal,has occupation,librarian
Léon Clugnet,has gender,male
Léon Clugnet,has occupation,librarian
Kurt Delkeskamp,has gender,male
Kurt Delkeskamp,has occupation,librarian
Émile Maupas,has gender,male
Émile Maupas,has occupation,librarian
Andreas Lamey,has gender,male
Andreas Lamey,has occupation,librarian
Arnaldo Segarizzi,has gender,male
Arnaldo Segarizzi,has occupation,librarian
Jan Šnobr,has gender,male
Jan Šnobr,has occupation,librarian
Philip Hoehn,has gender,male
Philip Hoehn,has occupation,librarian
Karl von Stockmayer,has gender,male
Karl von Stockmayer,has occupation,librarian
Friedrich Knorr,has gender,male
Friedrich Knorr,has occupation,librarian
Laszló Sajó,has gender,male
Laszló Sajó,has occupation,librarian
Janko Krek,has gender,male
Janko Krek,has occupation,librarian
Henrik Schauman,has gender,male
Henrik Schauman,has occupation,librarian
Thaddeus Mason Harris,has gender,male
Thaddeus Mason Harris,has occupation,librarian
Eugène Tisserant,has gender,male
Eugène Tisserant,has occupation,librarian
Gottfried Wilhelm Leibniz,has gender,male
Gottfried Wilhelm Leibniz,has occupation,librarian
Bálint Hóman,has gender,male
Bálint Hóman,has occupation,librarian
Karl Weiß,has gender,male
Karl Weiß,has occupation,librarian
Georg Zink,has gender,male
Georg Zink,has occupation,librarian
John R. Jensen,has gender,male
John R. Jensen,has occupation,librarian
Johann Christoph Sachse,has gender,male
Johann Christoph Sachse,has occupation,librarian
Thomas Robbins,has gender,male
Thomas Robbins,has occupation,librarian
Gerlof van Vloten,has gender,male
Gerlof van Vloten,has occupation,librarian
Byron Reeves,has gender,male
Byron Reeves,has occupation,librarian
Johann Christoph Bekmann,has gender,male
Johann Christoph Bekmann,has occupation,librarian
Tomás Navarro Tomás,has gender,male
Tomás Navarro Tomás,has occupation,librarian
Thomas Heiler,has gender,male
Thomas Heiler,has occupation,librarian
Justin Winsor,has gender,male
Justin Winsor,has occupation,librarian
